"","outputs"
"16379",0
"16380",142.37
"16381",122.77
"16382",0
"16383",0
"16384",0
"16385",0
"16386",0
"16387",581.56
"16388",0
"16389",0
"16390",0
"16391",481.83
"16392",0
"16393",0
"16394",0
"16395",0
"16396",111.49
"16397",0
"16398",24.78
"16399",0
"16400",50.44
"16401",0
"16402",0
"16403",585.76
"16404",18.26
"16405",0
"16406",0
"16407",12.67
"16408",0
"16409",0
"16410",53.53
"16411",0
"16412",0
"16413",311.81
"16414",0
"16415",64.28
"16416",0
"16417",0
"16418",0
"16419",681.44
"16420",0
"16421",0
"16422",0
"16423",0
"16424",0
"16425",0
"16426",87.52
"16427",0
"16428",0
"16429",0
"16430",50.72
"16431",0
"16432",74.84
"16433",0
"16434",0
"16435",0
"16436",0
"16437",95.54
"16438",605.9
"16439",201.7
"16440",0
"16441",0
"16442",0
"16443",0
"16444",0
"16445",123.18
"16446",61.59
"16447",626.9
"16448",375.29
"16449",121.82
"16450",0
"16451",48.55
"16452",0
"16453",84.6
"16454",116.12
"16455",3.91
"16456",0
"16457",0
"16458",603.08
"16459",98.44
"16460",0
"16461",0
"16462",17.81
"16463",74.57
"16464",0
"16465",0
"16466",47.6
"16467",0
"16468",387.36
"16469",389.48
"16470",278.01
"16471",0
"16472",0
"16473",121.09
"16474",0
"16475",113.64
"16476",0
"16477",0
"16478",159.72
"16479",0
"16480",318.78
"16481",618.12
"16482",0
"16483",0
"16484",0
"16485",49.39
"16486",72.57
"16487",409.24
"16488",0
"16489",44.38
"16490",0
"16491",84.77
"16492",58.07
"16493",0
"16494",98.58
"16495",0
"16496",118.78
"16497",0
"16498",0
"16499",0
"16500",523.85
"16501",118.06
"16502",0
"16503",0
"16504",0
"16505",226.92
"16506",0
"16507",500.46
"16508",0
"16509",0
"16510",0
"16511",0
"16512",668.61
"16513",0
"16514",0
"16515",141.56
"16516",0
"16517",0
"16518",369.54
"16519",0
"16520",0
"16521",0
"16522",0
"16523",0
"16524",0
"16525",0
"16526",0
"16527",126.96
"16528",87.68
"16529",0
"16530",0
"16531",467.23
"16532",9.77
"16533",0
"16534",0
"16535",0
"16536",219.03
"16537",0
"16538",0
"16539",0
"16540",289.9
"16541",0
"16542",0
"16543",212.88
"16544",0
"16545",29.08
"16546",0
"16547",292.46
"16548",145.91
"16549",0
"16550",0
"16551",73.39
"16552",0
"16553",0
"16554",0
"16555",192.86
"16556",201.69
"16557",0
"16558",127.82
"16559",0
"16560",1023.22
"16561",46.87
"16562",0
"16563",33.35
"16564",0
"16565",402.35
"16566",0
"16567",0
"16568",0
"16569",207.98
"16570",0
"16571",0
"16572",0
"16573",0
"16574",114.02
"16575",0
"16576",0
"16577",0
"16578",0
"16579",30.36
"16580",55.85
"16581",90.8
"16582",0
"16583",0
"16584",0
"16585",716.32
"16586",0
"16587",0
"16588",0
"16589",52.94
"16590",0
"16591",952.45
"16592",6.28
"16593",0
"16594",38.89
"16595",0
"16596",0
"16597",0
"16598",0
"16599",50.84
"16600",52.73
"16601",0
"16602",0
"16603",0
"16604",0
"16605",529.61
"16606",5.57
"16607",0
"16608",48.45
"16609",123.26
"16610",0
"16611",0
"16612",0
"16613",106.98
"16614",0
"16615",35.98
"16616",0
"16617",204.31
"16618",0
"16619",29.54
"16620",0
"16621",0
"16622",0
"16623",0
"16624",44.52
"16625",0
"16626",0
"16627",0
"16628",84.28
"16629",0
"16630",0
"16631",0
"16632",0
"16633",3.58
"16634",0
"16635",340.64
"16636",0
"16637",57.58
"16638",0
"16639",0
"16640",58.69
"16641",98.59
"16642",64.71
"16643",0
"16644",0
"16645",0
"16646",0
"16647",0
"16648",536.64
"16649",0
"16650",0
"16651",10.43
"16652",207.02
"16653",1793.45
"16654",0
"16655",0
"16656",0
"16657",0
"16658",116.48
"16659",0
"16660",179.19
"16661",138.42
"16662",0
"16663",0
"16664",49.43
"16665",0
"16666",118.71
"16667",340.28
"16668",0
"16669",0
"16670",168.61
"16671",216.02
"16672",19.55
"16673",0
"16674",132.36
"16675",0
"16676",0
"16677",0
"16678",93.48
"16679",81.08
"16680",118.4
"16681",0
"16682",0
"16683",0
"16684",0
"16685",632.54
"16686",0
"16687",36.27
"16688",0
"16689",3.18
"16690",0
"16691",0
"16692",0
"16693",0
"16694",0
"16695",0
"16696",14.26
"16697",51.15
"16698",101.97
"16699",0
"16700",29.67
"16701",209.3
"16702",0
"16703",0
"16704",0
"16705",0
"16706",0
"16707",0
"16708",0
"16709",0
"16710",0
"16711",0
"16712",0
"16713",0
"16714",71.81
"16715",0
"16716",0
"16717",0
"16718",0
"16719",0
"16720",0
"16721",0
"16722",0
"16723",0
"16724",377.21
"16725",21.29
"16726",9.59
"16727",0
"16728",348.19
"16729",0
"16730",0
"16731",278.93
"16732",161.87
"16733",0
"16734",9.68
"16735",66.51
"16736",247.35
"16737",0
"16738",56.13
"16739",0
"16740",0
"16741",0
"16742",0
"16743",0
"16744",102.71
"16745",0
"16746",0
"16747",222.67
"16748",118.09
"16749",0
"16750",0
"16751",0
"16752",67.24
"16753",0
"16754",0
"16755",0
"16756",0
"16757",0
"16758",90.66
"16759",0
"16760",80.69
"16761",0
"16762",0
"16763",49.95
"16764",0
"16765",0
"16766",0
"16767",0
"16768",0
"16769",0
"16770",0
"16771",850.32
"16772",23.57
"16773",0
"16774",0
"16775",0
"16776",0
"16777",0
"16778",0
"16779",0
"16780",0
"16781",0
"16782",0
"16783",0
"16784",0
"16785",0
"16786",104.36
"16787",0
"16788",0
"16789",178.49
"16790",493.73
"16791",0
"16792",0
"16793",278.82
"16794",0
"16795",0
"16796",0
"16797",0
"16798",46.33
"16799",235.81
"16800",195.36
"16801",0
"16802",212.67
"16803",238.8
"16804",229.73
"16805",68.85
"16806",0
"16807",111.38
"16808",0
"16809",107.07
"16810",38.53
"16811",0
"16812",0
"16813",271.12
"16814",87.61
"16815",3.68
"16816",0
"16817",0
"16818",729.98
"16819",33.14
"16820",21.25
"16821",487.44
"16822",0
"16823",880.03
"16824",0
"16825",0
"16826",524.94
"16827",0
"16828",108.14
"16829",0
"16830",93.94
"16831",0
"16832",65.36
"16833",0
"16834",0
"16835",0
"16836",0
"16837",0
"16838",484.39
"16839",0
"16840",201.8
"16841",141.48
"16842",0
"16843",0
"16844",0
"16845",236.76
"16846",0
"16847",0
"16848",0
"16849",86.27
"16850",107.96
"16851",0
"16852",65.64
"16853",0
"16854",0
"16855",0
"16856",0
"16857",0
"16858",0
"16859",68.32
"16860",0
"16861",0
"16862",304.48
"16863",0
"16864",433.06
"16865",250.05
"16866",49.86
"16867",228.79
"16868",215.36
"16869",0
"16870",0
"16871",6.25
"16872",0
"16873",0
"16874",0
"16875",5.38
"16876",45.09
"16877",638.39
"16878",0
"16879",0
"16880",0
"16881",0
"16882",0
"16883",0
"16884",0
"16885",0
"16886",134.53
"16887",6.28
"16888",0
"16889",11.51
"16890",270.88
"16891",0
"16892",3.99
"16893",0
"16894",0
"16895",0
"16896",0
"16897",233.85
"16898",18.71
"16899",0
"16900",0
"16901",0
"16902",0
"16903",0
"16904",0
"16905",0
"16906",0
"16907",0
"16908",36.44
"16909",0
"16910",117.49
"16911",0
"16912",34.21
"16913",0
"16914",563.09
"16915",0
"16916",136.17
"16917",0
"16918",107.89
"16919",0
"16920",49.35
"16921",0
"16922",0
"16923",168.02
"16924",0
"16925",36.89
"16926",129.36
"16927",0
"16928",51.16
"16929",40.09
"16930",0
"16931",0
"16932",68.76
"16933",0
"16934",0
"16935",0
"16936",0
"16937",0
"16938",0
"16939",0
"16940",0
"16941",67.35
"16942",90.58
"16943",243.36
"16944",0
"16945",0
"16946",0
"16947",0
"16948",60.34
"16949",0
"16950",136.08
"16951",0
"16952",0
"16953",0
"16954",0
"16955",256.59
"16956",0
"16957",0
"16958",0
"16959",0
"16960",258.6
"16961",0
"16962",651.42
"16963",0
"16964",0
"16965",36.37
"16966",140.72
"16967",0
"16968",0
"16969",0
"16970",0
"16971",0
"16972",0
"16973",0
"16974",0
"16975",0
"16976",209.44
"16977",544.15
"16978",0
"16979",0
"16980",0
"16981",449.2
"16982",0
"16983",0
"16984",0
"16985",252.94
"16986",0
"16987",0
"16988",0
"16989",0
"16990",0
"16991",370.88
"16992",0
"16993",0
"16994",0
"16995",50.52
"16996",0
"16997",0
"16998",82.69
"16999",0
"17000",0
"17001",541.29
"17002",237.04
"17003",0
"17004",0
"17005",25.52
"17006",0
"17007",139.77
"17008",94.19
"17009",0
"17010",400.9
"17011",0
"17012",0
"17013",397.19
"17014",5.48
"17015",576.8
"17016",0
"17017",158.06
"17018",0
"17019",171.24
"17020",0
"17021",44.48
"17022",0
"17023",0
"17024",0
"17025",169.2
"17026",0
"17027",46.52
"17028",0
"17029",0
"17030",385.17
"17031",7.79
"17032",0
"17033",0
"17034",0
"17035",81.98
"17036",0
"17037",0
"17038",0
"17039",0
"17040",0
"17041",52.76
"17042",0
"17043",209.27
"17044",947.91
"17045",15.05
"17046",0
"17047",115.68
"17048",0
"17049",0
"17050",0
"17051",0
"17052",211.68
"17053",0
"17054",63.84
"17055",819.73
"17056",160.53
"17057",0
"17058",0
"17059",0
"17060",1114.07
"17061",0
"17062",0
"17063",17.14
"17064",0
"17065",215.73
"17066",179.97
"17067",153.85
"17068",0
"17069",0
"17070",0
"17071",0
"17072",0
"17073",0
"17074",0
"17075",0
"17076",0
"17077",0
"17078",0
"17079",33.77
"17080",139.58
"17081",0
"17082",0
"17083",39.55
"17084",0
"17085",0
"17086",0
"17087",0
"17088",286.18
"17089",294.82
"17090",0
"17091",232.58
"17092",0
"17093",0
"17094",119.24
"17095",0
"17096",6.32
"17097",0
"17098",0
"17099",177.38
"17100",0
"17101",0
"17102",0
"17103",0
"17104",0
"17105",10.98
"17106",306.27
"17107",355.14
"17108",106.46
"17109",0
"17110",9.38
"17111",0
"17112",0
"17113",0
"17114",323.95
"17115",0
"17116",0
"17117",0
"17118",0
"17119",244.33
"17120",384.66
"17121",196.15
"17122",580.45
"17123",0
"17124",0
"17125",0
"17126",0
"17127",40.62
"17128",38.23
"17129",342.13
"17130",0
"17131",118.06
"17132",22.89
"17133",124.42
"17134",50.95
"17135",0
"17136",0
"17137",126.99
"17138",0
"17139",719.96
"17140",0
"17141",74.51
"17142",140.16
"17143",95.3
"17144",0
"17145",472.76
"17146",750.32
"17147",0
"17148",0
"17149",0
"17150",0
"17151",147.22
"17152",124.12
"17153",0
"17154",0
"17155",0
"17156",0
"17157",0
"17158",0
"17159",0
"17160",0
"17161",0
"17162",0
"17163",21.26
"17164",0
"17165",0
"17166",0
"17167",0
"17168",0
"17169",0
"17170",0
"17171",0
"17172",0
"17173",0
"17174",0
"17175",0
"17176",0
"17177",11.87
"17178",85.14
"17179",0
"17180",107.7
"17181",0
"17182",0
"17183",0
"17184",0
"17185",137.02
"17186",5.35
"17187",5.4
"17188",67.51
"17189",0
"17190",278.55
"17191",677.16
"17192",64.38
"17193",0
"17194",0
"17195",0
"17196",0
"17197",0
"17198",168.27
"17199",0
"17200",61.75
"17201",139.1
"17202",0
"17203",0
"17204",61.67
"17205",0
"17206",65.48
"17207",0
"17208",29.66
"17209",0
"17210",446.49
"17211",0
"17212",0
"17213",80.6
"17214",246.09
"17215",0
"17216",63.5
"17217",0
"17218",0
"17219",176.9
"17220",0
"17221",0
"17222",0
"17223",70.31
"17224",381.86
"17225",36.8
"17226",88.71
"17227",0
"17228",68.26
"17229",0
"17230",352.11
"17231",0
"17232",0
"17233",0
"17234",313.61
"17235",0
"17236",0
"17237",0
"17238",0
"17239",0
"17240",0
"17241",0
"17242",86.18
"17243",0
"17244",224.67
"17245",77.02
"17246",0
"17247",0
"17248",9.17
"17249",0
"17250",0
"17251",38.91
"17252",0
"17253",159.21
"17254",463.34
"17255",0
"17256",0
"17257",20.88
"17258",0
"17259",101.62
"17260",0
"17261",0
"17262",0
"17263",0
"17264",0
"17265",157.89
"17266",0
"17267",0
"17268",14.26
"17269",0
"17270",0
"17271",123.03
"17272",119.87
"17273",0
"17274",0
"17275",52.55
"17276",0
"17277",0
"17278",151.08
"17279",0
"17280",0
"17281",0
"17282",0
"17283",0
"17284",0
"17285",0
"17286",42.89
"17287",671.1
"17288",0
"17289",0
"17290",0
"17291",0
"17292",0
"17293",1310.15
"17294",8.83
"17295",0
"17296",0
"17297",303.18
"17298",0
"17299",0
"17300",0
"17301",0
"17302",0
"17303",0
"17304",0
"17305",0
"17306",0
"17307",0
"17308",0
"17309",0
"17310",0
"17311",53.52
"17312",0
"17313",22.99
"17314",0
"17315",179.94
"17316",0
"17317",58.46
"17318",74.22
"17319",56.53
"17320",0
"17321",476.92
"17322",4.99
"17323",0
"17324",0
"17325",63.57
"17326",0
"17327",0
"17328",146.51
"17329",0
"17330",209.75
"17331",178.2
"17332",0
"17333",0
"17334",0
"17335",0
"17336",0
"17337",0
"17338",0
"17339",0
"17340",242.49
"17341",0
"17342",0
"17343",0
"17344",146.89
"17345",0
"17346",50.42
"17347",180.01
"17348",27.81
"17349",87.12
"17350",0
"17351",0
"17352",0
"17353",0
"17354",0
"17355",0
"17356",15.07
"17357",208.38
"17358",0
"17359",0
"17360",0
"17361",35.66
"17362",0
"17363",0
"17364",0
"17365",0
"17366",0
"17367",0
"17368",0
"17369",0
"17370",71.96
"17371",0
"17372",163.31
"17373",0
"17374",401.6
"17375",342.73
"17376",67.22
"17377",0
"17378",74.28
"17379",65.21
"17380",0
"17381",590.03
"17382",0
"17383",35.51
"17384",0
"17385",0
"17386",258.1
"17387",0
"17388",0
"17389",47.27
"17390",0
"17391",0
"17392",0
"17393",350.78
"17394",554.26
"17395",0
"17396",0
"17397",0
"17398",0
"17399",46.15
"17400",0
"17401",0
"17402",0
"17403",128.23
"17404",0
"17405",83.24
"17406",653
"17407",0
"17408",889.16
"17409",0
"17410",0
"17411",46.58
"17412",0
"17413",0
"17414",0
"17415",0
"17416",0
"17417",0
"17418",0
"17419",0
"17420",0
"17421",5.92
"17422",0
"17423",0
"17424",0
"17425",0
"17426",0
"17427",0
"17428",0
"17429",0
"17430",18.29
"17431",0
"17432",0
"17433",0
"17434",146.86
"17435",96
"17436",286.44
"17437",0
"17438",489.65
"17439",423.03
"17440",21.79
"17441",544.48
"17442",57.67
"17443",0
"17444",0
"17445",0
"17446",0
"17447",0
"17448",0
"17449",285.23
"17450",0
"17451",102.12
"17452",0
"17453",97.22
"17454",0
"17455",0
"17456",0
"17457",152.9
"17458",50.85
"17459",0
"17460",0
"17461",151.44
"17462",0
"17463",0
"17464",405.26
"17465",0
"17466",21.51
"17467",0
"17468",66.76
"17469",330.42
"17470",0
"17471",0
"17472",92.89
"17473",4.89
"17474",277.07
"17475",8.11
"17476",22.81
"17477",389.45
"17478",0
"17479",0
"17480",43.86
"17481",0
"17482",61.89
"17483",0
"17484",322.73
"17485",33.86
"17486",47.93
"17487",0
"17488",0
"17489",0
"17490",0
"17491",0
"17492",156.16
"17493",0
"17494",0
"17495",0
"17496",0
"17497",437.42
"17498",0
"17499",268.26
"17500",0
"17501",0
"17502",0
"17503",91.91
"17504",0
"17505",0
"17506",192.33
"17507",0
"17508",0
"17509",50.99
"17510",0
"17511",0
"17512",240.48
"17513",0
"17514",70.21
"17515",188.07
"17516",0
"17517",0
"17518",0
"17519",0
"17520",0
"17521",0
"17522",0
"17523",0
"17524",0
"17525",0
"17526",0
"17527",155.3
"17528",0
"17529",21.12
"17530",0
"17531",0
"17532",5.23
"17533",0
"17534",0
"17535",0
"17536",0
"17537",0
"17538",0
"17539",52.98
"17540",18.34
"17541",0
"17542",752.36
"17543",0
"17544",0
"17545",0
"17546",59.9
"17547",885.44
"17548",107.51
"17549",0
"17550",309.72
"17551",94.56
"17552",0
"17553",11.3
"17554",0
"17555",0
"17556",0
"17557",0
"17558",63
"17559",0
"17560",0
"17561",0
"17562",0
"17563",124.76
"17564",45
"17565",209.15
"17566",0
"17567",0
"17568",0
"17569",47.17
"17570",0
"17571",729.45
"17572",95.1
"17573",0
"17574",133.41
"17575",195.43
"17576",0
"17577",39.52
"17578",50.75
"17579",0
"17580",0
"17581",0
"17582",0
"17583",141.39
"17584",116.43
"17585",59.15
"17586",0
"17587",0
"17588",0
"17589",173.72
"17590",0
"17591",0
"17592",372.17
"17593",0
"17594",0
"17595",42.7
"17596",0
"17597",0
"17598",0
"17599",0
"17600",0
"17601",86.63
"17602",0
"17603",207.35
"17604",0
"17605",389.25
"17606",0
"17607",0
"17608",0
"17609",0
"17610",221.8
"17611",0
"17612",283.99
"17613",0
"17614",217.39
"17615",183.88
"17616",660.5
"17617",230.89
"17618",53.48
"17619",77.86
"17620",57.31
"17621",212.93
"17622",0
"17623",67.45
"17624",0
"17625",98.91
"17626",66.54
"17627",15.52
"17628",0
"17629",36.51
"17630",261.86
"17631",361.48
"17632",0
"17633",0
"17634",0
"17635",0
"17636",141.51
"17637",19.56
"17638",93.17
"17639",6.99
"17640",0
"17641",193.25
"17642",0
"17643",0
"17644",130.72
"17645",562.84
"17646",106
"17647",14.67
"17648",151.67
"17649",0
"17650",0
"17651",0
"17652",455.44
"17653",127.71
"17654",397.42
"17655",53.04
"17656",28.79
"17657",0
"17658",0
"17659",367.18
"17660",134.75
"17661",2.99
"17662",0
"17663",0
"17664",16.8
"17665",0
"17666",0
"17667",0
"17668",0
"17669",0
"17670",98.56
"17671",0
"17672",0
"17673",329.04
"17674",0
"17675",0
"17676",0
"17677",0
"17678",385.49
"17679",0
"17680",0
"17681",0
"17682",0
"17683",104.1
"17684",9.52
"17685",329.55
"17686",0
"17687",427.13
"17688",0
"17689",0
"17690",14.84
"17691",3.18
"17692",0
"17693",0
"17694",0
"17695",11.78
"17696",231.91
"17697",0
"17698",0
"17699",0
"17700",434.89
"17701",495.08
"17702",0
"17703",0
"17704",0
"17705",0
"17706",0
"17707",0
"17708",1287.21
"17709",0
"17710",148.33
"17711",0
"17712",0
"17713",22.78
"17714",0
"17715",66.93
"17716",620.42
"17717",0
"17718",0
"17719",0
"17720",0
"17721",0
"17722",135.78
"17723",0
"17724",0
"17725",0
"17726",0
"17727",0
"17728",0
"17729",0
"17730",0
"17731",0
"17732",683.68
"17733",0
"17734",98.38
"17735",29.54
"17736",151.31
"17737",0
"17738",0
"17739",0
"17740",0
"17741",0
"17742",0
"17743",101.7
"17744",140.92
"17745",0
"17746",0
"17747",1.99
"17748",0
"17749",0
"17750",0
"17751",200.43
"17752",0
"17753",0
"17754",0
"17755",0
"17756",10.6
"17757",0
"17758",29.63
"17759",0
"17760",0
"17761",0
"17762",0
"17763",149.11
"17764",0
"17765",0
"17766",64.66
"17767",0
"17768",110.49
"17769",0
"17770",74.15
"17771",0
"17772",61.75
"17773",274.84
"17774",123.28
"17775",287.07
"17776",157.86
"17777",0
"17778",0
"17779",0
"17780",0
"17781",0
"17782",82.43
"17783",122.71
"17784",615.58
"17785",0
"17786",0
"17787",0
"17788",0
"17789",34.48
"17790",0
"17791",0
"17792",103.55
"17793",0
"17794",0
"17795",93.89
"17796",0
"17797",0
"17798",0
"17799",343.53
"17800",0
"17801",0
"17802",577.92
"17803",1008.14
"17804",0
"17805",0
"17806",0
"17807",0
"17808",158.92
"17809",0
"17810",0
"17811",147.62
"17812",9.56
"17813",111.41
"17814",0
"17815",0
"17816",0
"17817",393.89
"17818",0
"17819",0
"17820",17.37
"17821",0
"17822",436.11
"17823",0
"17824",0
"17825",0
"17826",0
"17827",0
"17828",0
"17829",0
"17830",0
"17831",11.8
"17832",37.05
"17833",411.09
"17834",0
"17835",357.48
"17836",0
"17837",0
"17838",0
"17839",0
"17840",0
"17841",79.27
"17842",49.12
"17843",16.62
"17844",0
"17845",193.27
"17846",0
"17847",0
"17848",264.57
"17849",0
"17850",0
"17851",245.66
"17852",0
"17853",0
"17854",111.52
"17855",0
"17856",0
"17857",0
"17858",0
"17859",230.85
"17860",0
"17861",0
"17862",0
"17863",0
"17864",0
"17865",5.06
"17866",0
"17867",0
"17868",0
"17869",45.34
"17870",0
"17871",266.01
"17872",0
"17873",26.02
"17874",653.27
"17875",351.99
"17876",0
"17877",0
"17878",0
"17879",0
"17880",280.89
"17881",29.35
"17882",193.74
"17883",0
"17884",0
"17885",0
"17886",600.29
"17887",66.62
"17888",0
"17889",0
"17890",37.87
"17891",0
"17892",0
"17893",0
"17894",0
"17895",0
"17896",0
"17897",0
"17898",456.32
"17899",57.04
"17900",0
"17901",120.47
"17902",150.74
"17903",0
"17904",0
"17905",0
"17906",0
"17907",0
"17908",54.74
"17909",0
"17910",21.18
"17911",0
"17912",110.91
"17913",275.85
"17914",0
"17915",0
"17916",88.91
"17917",24.43
"17918",0
"17919",0
"17920",0
"17921",0
"17922",0
"17923",63.95
"17924",0
"17925",0
"17926",0
"17927",50.73
"17928",0
"17929",0
"17930",44.08
"17931",0
"17932",380.61
"17933",0
"17934",15.99
"17935",0
"17936",22.56
"17937",0
"17938",0
"17939",8.79
"17940",93.99
"17941",0
"17942",0
"17943",0
"17944",100.96
"17945",0
"17946",0
"17947",0
"17948",578.1
"17949",397.08
"17950",108.87
"17951",0
"17952",0
"17953",0
"17954",0
"17955",125.87
"17956",0
"17957",0
"17958",75.42
"17959",307.99
"17960",0
"17961",402.91
"17962",0
"17963",60.92
"17964",0
"17965",0
"17966",0
"17967",54.87
"17968",240.29
"17969",392.3
"17970",0
"17971",0
"17972",0
"17973",411.99
"17974",103.96
"17975",0
"17976",45.29
"17977",0
"17978",196.41
"17979",286.07
"17980",0
"17981",208.83
"17982",0
"17983",70.75
"17984",0
"17985",0
"17986",0
"17987",0
"17988",29.72
"17989",0
"17990",0
"17991",11
"17992",446.14
"17993",193.22
"17994",0
"17995",0
"17996",59.7
"17997",0
"17998",520.39
"17999",6.38
"18000",314.2
"18001",0
"18002",0
"18003",0
"18004",2.99
"18005",3.42
"18006",0
"18007",0
"18008",0
"18009",268.35
"18010",93.23
"18011",0
"18012",5.78
"18013",0
"18014",72.94
"18015",0
"18016",0
"18017",22.35
"18018",0
"18019",112.43
"18020",0
"18021",0
"18022",0
"18023",46.48
"18024",161.84
"18025",0
"18026",0
"18027",0
"18028",0
"18029",0
"18030",0
"18031",0
"18032",0
"18033",60.5
"18034",91.99
"18035",0
"18036",0
"18037",0
"18038",0
"18039",0
"18040",63.3
"18041",0
"18042",0
"18043",14
"18044",643.28
"18045",309.4
"18046",0
"18047",0
"18048",0
"18049",0
"18050",579.08
"18051",0
"18052",300.92
"18053",0
"18054",17.44
"18055",0
"18056",275.9
"18057",0
"18058",30.05
"18059",0
"18060",0
"18061",445.82
"18062",62.83
"18063",0
"18064",196.89
"18065",0
"18066",0
"18067",0
"18068",0
"18069",0
"18070",71.74
"18071",0
"18072",181.59
"18073",0
"18074",0
"18075",39.32
"18076",34.98
"18077",111.03
"18078",459.08
"18079",505.34
"18080",13.08
"18081",0
"18082",0
"18083",0
"18084",0
"18085",14.76
"18086",0
"18087",0
"18088",13.32
"18089",0
"18090",22.19
"18091",226.3
"18092",51.34
"18093",0
"18094",0
"18095",20.01
"18096",288.49
"18097",0
"18098",0
"18099",0
"18100",0
"18101",0
"18102",0
"18103",0
"18104",32.57
"18105",0
"18106",0
"18107",1.71
"18108",0
"18109",0
"18110",0
"18111",0
"18112",695.36
"18113",35.55
"18114",0
"18115",273.35
"18116",0
"18117",0
"18118",0
"18119",294.66
"18120",0
"18121",0
"18122",0
"18123",33.25
"18124",0
"18125",0
"18126",0
"18127",0
"18128",362.36
"18129",10.47
"18130",0
"18131",0
"18132",0
"18133",0
"18134",0
"18135",0
"18136",0
"18137",90.15
"18138",404.82
"18139",0
"18140",236.87
"18141",294.3
"18142",0
"18143",0
"18144",69.94
"18145",388.58
"18146",0
"18147",86.7
"18148",0
"18149",0
"18150",10.31
"18151",0
"18152",199.59
"18153",0
"18154",42.93
"18155",0
"18156",0
"18157",0
"18158",0
"18159",0
"18160",0
"18161",11.51
"18162",0
"18163",0
"18164",0
"18165",0
"18166",33.39
"18167",147.34
